ID,Gaussian,Gamma,ROT2,ROT1,RTLLR,DPMM,GMM
100600,0.026119769,0.018875861,0.012286164,0.010180568,0.005614803,0.010421945,0.003058638
100206,0.047374724,0.014645089,0.039670135,0.037454249,0.008064198,0.009697803,0.00221233
100729,0.090651443,0.058247699,0.04940981,0.037818081,0.005782947,0.007007428,0.001464206
100485,0.010319214,0.006362375,0.00347515,0.003092879,0.003076295,0.004500149,0.002874962
101639,0.050582827,0.050866378,0.012604595,0.009161092,0.00395866,0.014723421,0.002353848
100954,0.028090118,0.024673451,0.010148445,0.007370768,0.003218059,0.003346551,0.001904713
100686,0.079314978,0.079127438,0.041584901,0.034628768,0.007019691,0.004557945,0.003001072
101497,0.076439046,0.062518908,0.04308809,0.035084939,0.002742998,0.007733014,0.003001425
100964,0.123851284,0.06194619,0.080931062,0.0684788,0.003242831,0.003959931,0.002034564
100929,0.083711833,0.050596602,0.046506355,0.035795769,0.002409143,0.007928823,0.001053059
101602,0.008572785,0.005582758,0.00324703,0.00301798,0.003012943,0.004486118,0.002782392
101303,0.00585032,0.00514229,0.00286805,0.002770949,0.002539595,0.00462514,0.002832538
101347,0.064279477,0.06182991,0.035025282,0.028510482,0.004242701,0.003148507,0.002187788
100621,0.089618905,0.080740441,0.063490628,0.055827765,0.003102691,0.008416961,0.002220866
101242,0.053511284,0.024088621,0.038414904,0.034115703,0.025526121,0.030818456,0.003624545
101049,0.033017092,0.015390452,0.020857811,0.019463001,0.003591134,0.017677077,0.002854886
100809,0.009457175,0.006170877,0.003287885,0.003060703,0.002949669,0.003225275,0.002292918
101529,0.009524516,0.005233029,0.003346109,0.003032684,0.002510304,0.003182531,0.002263262
100828,0.024708087,0.02051865,0.020125748,0.018439384,0.00731428,0.011262787,0.001983134
100700,0.050451853,0.041284186,0.032069439,0.02650472,0.004080191,0.011563631,0.001697052
101202,0.027844285,0.022483039,0.0155174,0.012280673,0.003069706,0.011197918,0.003072301
100445,0.1284946,0.087428874,0.088964204,0.078674485,0.007610032,0.007473786,0.002015377
101028,0.073116422,0.068148097,0.052500411,0.046587187,0.01142937,0.007137203,0.002892656
100190,0.039455033,0.041922215,0.015537977,0.011656185,0.004275536,0.004055724,0.002629869
100514,0.033000244,0.029230253,0.013638493,0.010235151,0.003549962,0.004195999,0.002315126
100885,0.018301488,0.014051645,0.008331861,0.006787627,0.002152715,0.00965596,0.001910696
100081,0.086655233,0.063824953,0.050511335,0.041128869,0.004423002,0.018692191,0.001692195
100300,0.078219088,0.061162812,0.049672839,0.042910728,0.003213623,0.029427173,0.00191728
100962,0.068576383,0.040144391,0.041214128,0.03305536,0.008151459,0.01075709,0.003150535
101717,0.009595947,0.007035309,0.005381329,0.004513707,0.00172436,0.006649773,0.002145371
100261,0.093365218,0.046818541,0.072307114,0.064601344,0.051929315,0.03195715,0.002490023
100836,0.021729832,0.019243147,0.018262355,0.017445846,0.011300852,0.022978949,0.003610144
101025,0.056835703,0.048064771,0.038863003,0.033141593,0.002440858,0.012339747,0.002777204
100942,0.005587452,0.004338807,0.004026699,0.003798407,0.003514861,0.023660162,0.001477031
101442,0.023229867,0.014080452,0.019459802,0.018520989,0.007063288,0.035210993,0.002922255
100561,0.014173311,0.01408995,0.006279745,0.00514773,0.003443666,0.007504456,0.003048723
101262,0.073030963,0.045835223,0.046389605,0.037916507,0.032926557,0.021663312,0.006866309
101172,0.069331347,0.052322781,0.028615413,0.023649935,0.00434104,0.014824161,0.002243088
101727,0.092627609,0.031684882,0.072579731,0.066177727,0.011159017,0.005287074,0.007224928
101530,0.015880482,0.012771206,0.007419606,0.005700941,0.002058221,0.003705288,0.002073255
